PT	AU	AF	CA	TI	SO	SE	ED	LA	DT	CE	DP	SC	DE	ID	AB	C1	RP	EM	RI	OI	U1	U2	PU	PI	PA	WP	SN	BN	J9	JI	PY	PD	VL	IS	PN	SU	SI	BP	EP	PG	DI	GA	UT	PM	OA	HC	HP	DA
J	Fayt, P	Fayt, P		Insect prey population changes in habitats with declining vs. stable Three-toed woodpecker Picoides tridactylus populations	ORNIS FENNICA			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology		BOREAL FOREST, SOUTHERN FINLAND, SPRUCE BEETLES, BARK BEETLES, PARUS-MAJOR, GREAT TIT, FIRE, DENSITY, FLUCTUATIONS, DOMINANCE	The effect of food supply on the Three-toed Woodpecker Picoides tridactylus breeding density and productivity was investigated by comparing the pattern of annual changes in prey abundance in habitats with declining vs. stable woodpecker populations. In a burnt area of eastern Finland, where the woodpecker breeding population has been continuously diminishing, following a major increase the first year after fire, only the abundance of spruce bark beetles (Col., Scolytidae) (the woodpecker autumn-spring main insect prey) decreased through the years. Conversely, the abundance of longhorn beetles (Col., Cerambycidae) (the nestling main food supply) increased dramatically. On the other hand, in neighbouring old-growth patches where one pair was breeding annually, abundance of spruce bark and longhorn beetles did not change significantly between years, although the abundance level of the bark beetles differed among patches. Hence, my results suggest the woodpecker breeding population to be limited by food supply available outside the breeding season, as shown for other forest bird species. The finding, however, that woodpeckers breeding 6-7 years after the fire reared larger broods than earlier pairs, while brood size did not change annually under old-growth conditions, suggests longhorn beetle availability to be critical to reproductive success.	Univ Joensuu, Dept Biol, FIN-80101 Joensuu, Finland	Res Ctr Nat Forests & Wood, DGRNE, Ave Marechal Juin 23, B-5030 Gembloux, Belgium.	Philippe.Fayt@joensuu.fi			4	20	BIRDLIFE FINLAND	HELSINKI	PO BOX 1285, HELSINKI, 00101, FINLAND	http://www.ornisfennica.org	0030-5685		ORNIS FENNICA	Ornis Fenn.	2003		80	4				182	192	11		763ZY	CCC:000188230400004					2019-04-10
J	D'Eon, RGlenn, SMParfitt IFortin, MJ	D'Eon, R; Glenn, SM; Parfitt, I; Fortin, MJ		Landscape connectivity as a function of scale and organism vagility in a real forested landscape	CONSERVATION ECOLOGY			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology		FRAGMENTATION, PATTERN, SIZE, MARTEN, RULES, BIRDS	Landscape connectivity is considered a vital element of landscape structure because of its importance to population survival. The difficulty surrounding the notion of landscape connectivity is that it must be assessed at the scale of the interaction between an organism and the landscape. We present a unique method for measuring connectivity between patches as a function of organism vagility. We used this approach to assess connectivity between harvest, old-growth, and recent wildfire patches in a real forested landscape in southeast British Columbia. By varying a distance criterion, habitat patches were considered connected and formed habitat clusters if they fell within this critical distance. The amount of area and distance to edge within clusters at each critical distance formed the basis of connectivity between patches. We then assessed landscape connectivity relative to old-growth associates within our study area based on species' dispersal abilities. Connectivity was greatest between harvest patches, followed by old-growth, and then wildfire patches. In old-growth patches, we found significant trends between increased connectivity and increased total habitat amount, and between decreased connectivity and increased old-growth harvesting. Highly vagile old-growth associates, such as carnivorous birds, perceive this landscape as connected and are able to access all patches. Smaller, less vagile species, such as woodpeckers, chickadees, and nuthatches, may be affected by a lack of landscape connectivity at the scale of their interaction with old-growth patches. Of particular concern is the northern flying squirrel (Glaucomys sabrinus), which we predict is limited in this landscape due to relatively weak dispersal abilities.	Univ British Columbia, Dept Forest Sci, Vancouver, BC V6T 1W5, Canada; Gloucester Cty Coll, Div Sci, Sewell, NJ 08080 USA; Univ Toronto, Dept Zool, Toronto, ON, Canada	D'Eon, R (reprint author), Univ British Columbia, Dept Forest Sci, Vancouver, BC V6T 1W5, Canada.				1	24	RESILIENCE ALLIANCE	WOLFVILLE	ACADIA UNIV, BIOLOGY DEPT, WOLFVILLE, NS B0P 1X0, CANADA	http://www.resalliance.org	1195-5449		CONSERV ECOL	Conserv. Ecol.	2002	DEC	6	2				10	10	14		735TH	CCC:000186130300011					2019-04-10
J	Hoyt, JSHannon, SJ	Hoyt, JS; Hannon, SJ		Habitat associations of black-backed and three-toed woodpeckers in the boreal forest of Alberta	CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences		NATURAL FIRE REGIMES, FORAGING BEHAVIOR, BIRD COMMUNITIES, MANAGEMENT, NEWFOUNDLAND, ASSEMBLAGES, WILDFIRE, DENSITY	Recent studies suggest that black-backed (Picoides arcticus) and three-toed woodpeckers (Picoides tridactylus) might decrease in abundance because of habitat loss from fire suppression and short-rotation logging in landscapes managed for forestry. We examined black-backed and three-toed woodpecker occupancy of stands in a 2-year post-fire forest, mature and old-growth spruce and pine forests, and six post-fire coniferous forests of different ages. Three-toeds were detected in old stands and in the 2-year-old burn, and their probability of occupancy of burned forests decreased between 3 and 8 years post-fire. Within 50 km of the 2-year-old burn, black-backs were only detected in the burn and not in old-growth or mature conifer stands. However, they did occupy old coniferous stands located 75 and 150 km from the recent burn. They had a similar probability of occupying stands in the 3-, 4-, and 8-year-old burns but were not detected in the 16-year-old burn. The persistence of three-toed woodpeckers in boreal Alberta will likely depend on the presence of both old-growth and recently burned coniferous forests or forests with old-growth structural characteristics. Black-backed woodpeckers appear to be more burn dependent than three-toeds, and their long-term persistence may depend on the frequency of recently burned forests within their dispersal range.	Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada	Hannon, SJ (reprint author), Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.	sue.hannon@ualberta.ca	Hannon, Susan/A-2648-2014	Hannon, Susan/0000-0003-3978-3199	1	31	CANADIAN SCIENCE PUBLISHING, NRC RESEARCH PRESS	OTTAWA	1200 MONTREAL ROAD, BUILDING M-55, OTTAWA, ON K1A 0R6, CANADA	http://www.nrcresearchpress.com	0045-5067		CAN J FOREST RES	Can. J. For. Res.-Rev. Can. Rech. For.	2002	OCT	32	10				1881	1888	8	10.1139/x02-109	611WK	CCC:000179040600017					2019-04-10
J	Cram, DSMasters, REGuthery, FSEngle, DMMontague, WG	Cram, DS; Masters, RE; Guthery, FS; Engle, DM; Montague, WG		Northern bobwhite population and habitat response to pine-grassland restoration	JOURNAL OF WILDLIFE MANAGEMENT			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology	Arkansas, Colinus virginianus, disc of vulnerability, forest management, habitat, northern bobwhite, Picoides borealis, pine-grassland restoration, prescribed fire, red-cockaded woodpecker, usable space	RED-COCKADED WOODPECKERS, BEHAVIOR	We compared northern bobwhite (Colinus virginianus) abundance and habitat characteristics in unmanaged mixed shortleaf pine (Pinus echinata) -hardwood stands and restored pine-grassland stands managed for the red-cockaded woodpecker (Picoides borealis) on the Ouachita National Forest, Arkansas, USA. To determine northern bobwhite (hereafter, bobwhite) population response in untreated control, thinned, and thinned and burned stands either 1, 2, or 3 growing seasons (Mar to mid-Oct) post-burn, we used whistling-male counts and covey-call counts as indices of population abundance. We estimated woody stem density, understory and overstory canopy cover, conifer and hardwood basal area, and the disc of vulnerability to characterize habitat response. Relative abundance of whistling males in the spring was greatest in thinned stands 3 growing seasons post-burn and in thinned but unburned stands. These stands had the smallest disc of vulnerability and the greatest understory shrub cover <2 in in height compared with other treatments. A threshold-like increase in bobwhite abundance was observed as a function of woody structure <2 in. Pine-grassland restoration provided suitable structure for bobwhites in spring, summer, and fall, but may not be adequate in winter. Further, data suggested that bobwhite density within a stand also was related to the amount of suitable habitat Surrounding the stand. Bobwhite management efforts in similar shortleaf pine forests should include thinning to reduce midstory and overstory cover and frequent fire to maintain open woodland conditions-i.e., low basal area stands with limited midstory.	Oklahoma State Univ, Dept Forestry, Stillwater, OK 74078 USA; Oklahoma State Univ, Dept Plant & Soil Sci, Stillwater, OK 74078 USA; US Forest Serv, Poteau Ranger District, Waldron, AR 72958 USA	New Mexico State Univ, Dept Extens Anim Resources, Las Cruces, NM 88003 USA.	rniasters@ttrs.org			1	11	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	http://www.wiley.com/WileyCDA/	0022-541X		J WILDLIFE MANAGE	J. Wildl. Manage.	2002	OCT	66	4				1031	1039	9	10.2307/3802935	623MH	CCC:000179706800010					2019-04-10
J	Provencher, LGobris, NMBrennan, LAGordon, DRHardesty, JL	Provencher, L; Gobris, NM; Brennan, LA; Gordon, DR; Hardesty, JL		Breeding bird response to midstory hardwood reduction in Florida sandhill longleaf pine forests	JOURNAL OF WILDLIFE MANAGEMENT			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology	Aimophila aestivalis, Bachman's sparrow, chainsaw felling and girdling, Colinus virginianus, fire, Florida, hardwood reduction, herbicide, longleaf pine, northern bobwhite, Picoides borealis, Pinus palustris, red-cockaded woodpecker	RED-COCKADED WOODPECKERS, NORTHWEST FLORIDA, FIRE, HABITAT, VEGETATION, MANAGEMENT, SONGBIRDS, ABUNDANCE, WILDLIFE, SPARROW	The dramatic loss and degradation of longleaf pine (Pinus palustris) forests in the southeastern United States have contributed to the declines of several bird species associated with this ecosystem. We examined breeding bird response to habitat restoration in longleaf pine sandhill forests of northwest Florida, USA. We compared habitat variables and abundance of breeding birds among 3 hardwood reduction techniques (prescribed spring burning, herbicide application, mechanical felling-girdling) and maintenance of fire exclusion (control). We also examined abundance of breeding birds in fire-maintained, non-experimental reference sites as a means to gauge management success based on similarity analysis. All 3 hardwood reduction methods decreased midstory hard-woods and canopy cover, and increased herbaceous cover compared with fire-suppressed control plots, but had little effect on longleaf pine basal area. Midstory hardwood reduction methods increased the similarity of the breeding bird species assemblages to those found in the reference plots, compared with the fire-excluded control plots. Species that most strongly contributed to the similarity between the hardwood reduction and the reference plots were, in decreasing order of importance: red-cockaded woodpecker (Picoides borealis), red-headed woodpecker (Melanerpes erythrocephalus), tufted titmouse (Baeolophus bicolor), and brown-headed nuthatch (Sitta pusilla). Depending on the similarity index used, additional but weaker contributors to the similarity between the hardwood reduction and the reference plots were northern cardinal (Cardinalis cardinalis), Bachman's sparrow (Aimophila aestivalis), and Carolina chickadee (Poecile carolinensis). Species associated with hardwoods (e.g., tufted titruouse, northern cardinal, Carolina chickadee) contributed to greater similarity ol'the reference condition by decreasing in abundance after hardwood reduction, whereas open-habitat species increased in numbers, compared with birds on the fire-excluded control plots. Only the detection rates of cardinals and Carolina chickadees were not different among hardwood reduction methods. Two notable species of concern that increased in all hardwood reduction plots compared with the control, but were not strong contributors of the similarity to the reference condition, were northern bobwhite (Colinus virginianus) and southeastern American kestrel (Falco sparverius paulus). Our results suggest that these management methods were beneficial to landbirds characteristic of fire-maintained longleaf pine sandhills in northwest Florida. However, northern bobwhites and Bachman's sparrows may require more intensive management than red-cockaded woodpeckers, such as shorter burn intervals, as these species depend directly on ground cover vegetation. We recommend prescribed spring burning as the most economical and ecologically desirable method for managing breeding bird habitat in longleaf pine sandhill forests.	Nature Conservancy, Longleaf Pine Restorat Project, Niceville, FL 32588 USA; Tall Timbers Res Stn, Longleaf Pine Restorat Project, Niceville, FL 32588 USA; Tall Timbers Res Stn, Tallahassee, FL 32312 USA; Univ Florida, Nat Conservancy, Dept Bot, Gainesville, FL 32611 USA	Provencher, L (reprint author), Nature Conservancy, 1 E 1st St,Suite 500, Reno, NV 89501 USA.	lprovencher@tnc.org			2	35	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	http://www.wiley.com/WileyCDA/	0022-541X		J WILDLIFE MANAGE	J. Wildl. Manage.	2002	JUL	66	3				641	661	21	10.2307/3803131	584PG	CCC:000177475600009					2019-04-10
J	Kirkpatrick, CDeStefano, SMannan, RWLloyd, J	Kirkpatrick, C; DeStefano, S; Mannan, RW; Lloyd, J		Trends in abundance of grassland birds following a spring prescribed burn in southern Arizona	SOUTHWESTERN NATURALIST			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology		SOUTHEASTERN ARIZONA, COMMUNITY, PRAIRIE, FIRE	We examined short-term trends in relative abundance and species richness of breeding and wintering grassland birds before (1996) and after (1997, 1998) a prescribed burn in a mesquite-invaded, desert grassland at Buenos Aires National Wildlife Refuge, Arizona. We surveyed birds and sampled vegetation along 1-km line transects bisecting 14 (7 control, 7 burn) 25-ha Plots located randomly within a burn and adjacent, control unit. Following a spring burn that was moderate in intensity and patchy ill areal extent, we observed that ground Cover was affected more strongly by burning than mesquite (Prosopis) cover, smaller mesquite were affected more strongly by burning than larger mesquite, and mortality of mesquite was low. No change in total abundance of birds was detected oil the burn unit following fire for either wintering or breeding birds; however, species richness of breeding birds decreased in the first war post-burn. During the breeding season, mourning doves (Zenaida macroura) increased, whereas Botteri's sparrows (Aimophila botterii), Cassin's sparrows (Aimophila and cassinii), and (Campylorhynchus brunneicapillus) decreased in relative abundance following fire. During the wintering season, ladder-backed woodpeckers (Picoides scalaris) and vesper sparrows (Pooeceles gramineus) increased and cactus wrens decreased in relative abundance following fire. Beyond species-level trends, we found stronger evidence of trends and greater magnitudes of relative change for breeding species associated with open grasslands compared to those associated with shrubs. The use of spring burns on the Refuge will likely improve conditions for open-grassland species that were historically more abundant by killing smaller mesquite and reducing mesquite recruitment. However, more intense and extensive fires will be required to reduce the presence of larger mesquite. Such fires would likely have a greater impact oil birds associated with shrubs, and consequently, a greater impact oil the avian community as a whole.	Univ Arizona, Arizona Cooperat Fish & Wildlife Res Unit, Tucson, AZ 85721 USA	Kirkpatrick, C (reprint author), Univ Arizona, Arizona Cooperat Fish & Wildlife Res Unit, 104 Bio Sci East, Tucson, AZ 85721 USA.	kirkpatr@email.arizona.edu		Lloyd, John/0000-0002-9143-3789	0	16	SOUTHWESTERN ASSOC NATURALISTS	SAN MARCOS	SOUTHWEST TEXAS STATE UNIV, DEPT BIOLOGY, 601 UNIVERSITY DR, SAN MARCOS, TX 78666 USA		0038-4909		SOUTHWEST NAT	Southw. Natural.	2002	JUN	47	2				282	292	11	10.2307/3672916	568ZA	CCC:000176573800016					2019-04-10
J	Rutledge, BTConner, LM	Rutledge, BT; Conner, LM		Potential effects of groundcover restoration on breeding bird communities in longleaf pine stands	WILDLIFE SOCIETY BULLETIN			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	avian community, Conservation Reserve Program, CRP, ecosystem management, Georgia, longleaf pine, native groundcover, Pinus palustris, restoration, species diversity	RED-COCKADED WOODPECKERS, FIRE	The longleaf pine (Pines palustris) ecosystem is one of the most endangered ecosystems in the United States. Recent incentives have led to increased interest in longleaf pine restoration. These restoration efforts often emphasize reestablishing native groundcovers, yet there have been no studies that address the role of native groundcover on breeding bird communities within longleaf pine forests. Therefore, we studied breeding bird communities in mature longleaf pine stands with either native or disturbed groundcovers to determine the likely effects of groundcover reestablishment associated with longleaf pine reforestation. Avian species richness and diversity did not differ (P=0.823, P=0.571, respectively), and avian community similarity was high (Morisita's index=0.98) between native and disturbed groundcover. However, pine warblers (Dendroica pinus), gray cat-birds (Dumetella carolinensis), eastern wood-pewees (Contopus virens), brown-headed cowbirds (Molothrus ater), and Bachman's sparrows (Aimophila aestivalis) were more abundant (Pless than or equal to0.10) in areas with native groundcover, whereas indigo buntings (Passerina cyanea) were more abundant (P=0.058) in areas with disturbed groundcover. Although groundcover restoration may benefit some avian populations, overall avian species richness, diversity, and community composition may be unaffected. Restoration of native groundcover may be best justified for aesthetic values and as a tool to facilitate long-term stand management using prescribed fire.	Joseph W Jones Ecol Res Ctr, Newton, GA 31770 USA	Rutledge, BT (reprint author), Joseph W Jones Ecol Res Ctr, Route 2,Box 2324, Newton, GA 31770 USA.	mconner@jonesctr.org			3	19	WILDLIFE SOC	BETHESDA	5410 GROSVENOR LANE, BETHESDA, MD 20814-2197 USA		0091-7648		WILDLIFE SOC B	Wildl. Soc. Bull.	2002	SUM	30	2				354	360	7		573HF	CCC:000176822700007					2019-04-10
J	Rodewald, ADAbrams, MD	Rodewald, AD; Abrams, MD		Floristics and avian community structure: Implications for regional changes in eastern forest composition	FOREST SCIENCE			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences	oak, maple, foraging behavior, forest birds	FORAGING BEHAVIOR, OAK FORESTS, BIRDS, HABITAT, WINTER, PRESETTLEMENT, WOODPECKERS, ECOLOGY, FIRE, FOOD	Because many forest stands are increasingly dominated by maple (Acer spp.) in eastern North America, there will likely be a relative scarcity of mature oak (Quercus spp.) forests within the next several decades. In an effort to understand how avian communities may be affected by a regional change in forest composition from oak to maple dominance, we compared bird communities in both Oak- and maple-dominated forest stands in three seasons (winter, spring, and fall). In 1998 and 1999, birds were surveyed and habitat characteristics were measured in six mature forest woodlots in central Pennsylvania. Total abundance of birds was greater within Oak- than maple-dominated stands in all seasons, whereas species richness was greater in oak stands only in the spring. Resident species, long-distance migrants, woodpeckers, bark-gleaners, and 11 individual species were more abundant within oak than maple stands in at least one season. Differences in avian community structure between oak and maple stands were greatest in the fall when oaks produced hard mast and in the spring when insectivorous birds gleaned arthropods from tree substrates. This pattern was consistent with our expectations based on mast characteristics and tree physiognomy of maples and oaks as well as the diet and foraging behavior of birds. Our results suggest that a regional change from Oak- to maple-dominated forests may strongly affect avian community structure and populations of some common bird species associated with eastern deciduous forests.	Ohio State Univ, Sch Nat Resources, Columbus, OH 43210 USA; Penn State Univ, Intercoll Grad Program Ecol, University Pk, PA 16802 USA	Rodewald, AD (reprint author), Ohio State Univ, Sch Nat Resources, 2021 Coffey Rd, Columbus, OH 43210 USA.	rodewald.1@osu.edu; agl@psu.edu	Rodewald, Amanda/D-2038-2012; Rodewald, Amanda/I-6308-2016	Rodewald, Amanda/0000-0002-6719-6306	0	18	SOC AMER FORESTERS	BETHESDA	5400 GROSVENOR LANE, BETHESDA, MD 20814 USA	http://www.safnet.org	0015-749X		FOREST SCI	For. Sci.	2002	MAY	48	2			SI	267	272	6		550UZ	CCC:000175523000009					2019-04-10
J	Powell, HDWHejl, SJSix, DL	Powell, HDW; Hejl, SJ; Six, DL		Measuring woodpecker food: a simple method for comparing wood-boring beetle abundance among fire-killed trees	JOURNAL OF FIELD ORNITHOLOGY			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology	Buprestidae, Cerambycidae, estimating food availability, forest fire, Picidae	CERAMBYCIDAE, COLEOPTERA, ECOLOGY, PINE	Measurements of food availability for avian insectivores are desirable, but are complicated by the range of microhabitats insects occupy and the difficulty of comparing non-standard techniques across studies. We describe an efficient method for sampling wood-boring beetle larvae, an important food of many woodpeckers, beneath the bark of fire-killed trees. The method involves taking two 225-cm(2) bark samples from each tree, and provides enough information to rank most trees by relative wood-borer abundance. At two sites in the northern Rocky Mountains, we tested the reliability of this method by comparing its results to those of a more intensive sampling scheme. For 65 trees of four species, we collected eight bark samples at two different heights, 1.7 m and 6 m, and compared correlations between the smaller, ground-based sampling scheme (two bark samples) and the larger, eight-sample effort. With one exception, correlations for individual tree species ranged from 0.79 to 0.95, indicating that the smaller sample gave rankings of insect abundance comparable to those of the larger sample. Correlation strengths differed between sites, suggesting that the larger sample Could be employed at future sites to fine-rune the smaller sampling scheme. Correlations for ponderosa pine (Pinus ponderosa) at one site were very low, suggesting that wood-borers may colonize ponderosa pine in a manner different from the other tree species studied. The strong correlations produced by this test indicate that, with limited effort and training, even small field crews (e.g., two workers) can use this method to rank the foraging resources contained in dead trees.	Univ Montana, Div Biol Sci, Missoula, MT 59812 USA; US Forest Serv, Rocky Mountain Res Stn, Forestry Sci Lab, Missoula, MT 59807 USA; Univ Montana, Sch Forestry, Missoula, MT 59812 USA	Powell, HDW (reprint author), High Desert Ecol Res Inst, 15 SW Colorado Ave,Suite 300, Bend, OR 97702 USA.	hdwp@hderi.org			1	14	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	http://www.wiley.com/WileyCDA/	0273-8570		J FIELD ORNITHOL	J. Field Ornithol.	2002	SPR	73	2				130	140	11	10.1648/0273-8570-73.2.130	547ZB	CCC:000175362000003					2019-04-10
J	Provencher, LGobris, NMBrennan, LA	Provencher, L; Gobris, NM; Brennan, LA		Effects of hardwood reduction on winter birds in northwest Florida longleaf pine sandhill forests	AUK			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology		FORAGING BEHAVIOR, GEORGIA PIEDMONT, COMMUNITIES, HABITAT, ECOSYSTEMS, MANAGEMENT, RESPONSES, SPARROW, FLOCKS	Reversing decades of fire exclusion by hardwood midstory reduction is now used to recover populations of the federally endangered Red-cockaded Woodpecker (Picoides borealis) in longleaf pine (Pinus palustris) forest ecosystems. The effects of Red-cockaded Woodpecker management on winter birds in longleaf pine sandhill forests are largely unknown. Examining habitat use of winter migrants, some of which are declining, may influence the selection of habitat management techniques used for Red-cockaded Woodpeckers to benefit overwintering migrants. During the winters (December-February) of 1997-1998 and 1998-1999, we tested experimentally the effects of hardwood reduction treatments applied in 1995 on winter birds at Eglin Air Force Base in fire-excluded northwest Florida longleaf pine sandhills. Treatments were (1) prescribed spring burning, (2) herbicide application, (3) mechanical felling and girdling, and (4) a control where decades of fire exclusion was maintained. We also sampled winter bird flocks in frequently burned, nonexperimental reference plots to measure management success. Hardwood reduction techniques had no effect on flock species richness, which averaged 7.9 and 7.2, respectively, during 1997-1993 and 1998-1999. Larger flocks in felling and girdling and in herbicide plots were primarily due to significantly higher numbers of overwintering Chipping Sparrows (Spizella passerina), as well as resident Red-cockaded Woodpeckers and an influx of temperate migrant Pine Warblers (Dendroica pinus). In contrast, flocks in control plots were smaller (flock size and species composition in spring burn plots were intermediate) and composed of hardwood-associated species, such as Tufted Titmouse (Bacolophus bicolor) and Carolina Chickadee (Poecile carolinensis). The relative uses of longleaf pines and hardwoods by Red-cockaded Woodpeckers, Pine Warblers, and Brown-headed Nuthatches (Sitta pusilla) during both winters best explained that winter birds present in herbicide, felling and girdling, and reference plots were more likely to forage on the same tree species and substrates than birds in spring-burned plots, and least likely to forage on the same species and substrates as birds in the control plots. Those differences corresponded to the following increasing order of hardwood stem mortality among treatments: control, spring burn (41%), felling and girdling (62%), and herbicide (92%). Repeated burning is recommended to restore the reference foraging condition because it was eight times less expensive than other techniques, which favored mostly Chipping Sparrows.	Nature Conservancy, Longleaf Pine Restorat Project, Niceville, FL 32588 USA; Tall Timbers Res Stn, Longleaf Pine Restorat Project, Niceville, FL 32588 USA; Tall Timbers Res Stn, Tallahassee, FL 32312 USA	Provencher, L (reprint author), Nature Conservancy, 2700 Scrub Jay Trail, Kissimmee, FL 34759 USA.	lprovencher@tnc.org			1	17	AMER ORNITHOLOGISTS UNION	LAWRENCE	ORNITHOLOGICAL SOC NORTH AMER PO BOX 1897, LAWRENCE, KS 66044-8897 USA	http://www.nmnh.si.edu/BIRDNET/AOU/index.html	0004-8038		AUK	AUK	2002	JAN	119	1				71	87	17	10.1642/0004-8038(2002)119[0071:EOHROW]2.0.CO;2	528ZH	CCC:000174275200008					2019-04-10
J	Saenz, DConner, RNRudolph, DCEngstrom, RT	Saenz, D; Conner, RN; Rudolph, DC; Engstrom, RT		Is a "hands-off" approach appropriate for red-cockaded woodpecker conservation in twenty-first-century landscapes?	WILDLIFE SOCIETY BULLETIN			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	fire-maintained ecosystems, Picoides borealis, red-cockaded woodpecker, wilderness	EASTERN TEXAS, FOREST, POPULATION, REINTRODUCTION, FRAGMENTATION, DYNAMICS	The endangered red-cockaded woodpecker (Picoides borealis) is well adapted to fire-maintained pine ecosystems of the southeastern United States. Management practices vary greatly among land ownerships. In some wilderness areas and state parks, a "no management" policy has eliminated use of prescribed fire, artificial cavities, and woodpecker translocation, tools that have proved effective elsewhere in recovering woodpecker populations. We compared forests with essentially "no management'' to actively managed forests of similar tree ages and similar red-cockaded woodpecker population demographics. We also compared sites that had received no management in the past to the same sites after management. In every case, populations in forests that did riot use state-of-the-art management for woodpeckers declined severely compared to those in managed forests. Because managed forests typically used all available management techniques concurrently, it was not possible to separate and rank effectiveness of specific management activities. One exception was the Wade Tract in Georgia, where prescribed fire was the primary activity for herbaceous layer and hardwood management in a high-density, stable woodpecker population. Wilderness areas, which are intended to be pristine places that preserve biodiversity, are losing red-cockaded woodpeckers, a keystone species in the ecosystem, at an alarming rate. Collectively, 9 groups of red-cockaded woodpeckers were present in 4 wilderness areas in Texas national forests in 1983. At the close of the millennium, only one woodpecker group remained and its continued existence is unlikely without management. The very fragmented features of present-day landscapes and intervention by humans impair the effectiveness of natural disturbance processes, primarily growing-season fire, that historically produced and maintained open pine savannas with grass-forb herbaceous layers in the pre-Columbian forests of the southeastern U.S. therefore, active management must be used if the red-cockaded woodpecker is to persist.	US Forest Serv, USDA, So Res Stn, Wildlife Habitat & Silviculture Lab, Nacogdoches, TX 75962 USA; Tall Timbers Res Stn, Tallahassee, FL 32312 USA	Saenz, D (reprint author), US Forest Serv, USDA, So Res Stn, Wildlife Habitat & Silviculture Lab, Nacogdoches, TX 75962 USA.	c_saenzd@titan.sfasu.edu			3	20	WILDLIFE SOC	BETHESDA	5410 GROSVENOR LANE, BETHESDA, MD 20814-2197 USA		0091-7648		WILDLIFE SOC B	Wildl. Soc. Bull.	2001	FAL	29	3				956	966	11		478UF	CCC:000171363200024					2019-04-10
