PT	AU	AF	CA	TI	SO	SE	ED	LA	DT	CE	DP	SC	DE	ID	AB	C1	RP	EM	RI	OI	U1	U2	PU	PI	PA	WP	SN	BN	J9	JI	PY	PD	VL	IS	PN	SU	SI	BP	EP	PG	DI	GA	UT	PM	OA	HC	HP	DA
J	Huijser, MPBergers, PJM	Huijser, MP; Bergers, PJM		The effect of roads and traffic on hedgehog (Erinaceus europaeus) populations	BIOLOGICAL CONSERVATION			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	Erinaceus europoaeus, footprints, hedgehog, relative density, traffic mortality	BREEDING BIRD POPULATIONS, HABITAT QUALITY, SMALL MAMMALS, DENSITY, WOODLAND, FOOTPRINTS, REDUCTION, HIGHWAY	We studied the effect of roads and traffic on hedgehog population density by comparing relative densities in 15 paired road and control plots matched for landscape parameters. Relative hedgehog density was determined by means of footprints in specially designed tunnels. The relative density was closely correlated with the total number of individual hedgehogs that were caught in trays in five of the plots immediately after the tunnels were removed. A power analysis indicated that, with the resources available, we could only detect an effect greater than 35%. We were unable to demonstrate a significant effect, i.e. hedgehog density in areas adjacent to roads is not reduced by more than 35%. However, we did find about 30% fewer tracks in road plots when compared to control plots and the P-values were marginally insignificant at the P less than or equal to 0.05 significance level. These results suggest that roads and traffic are likely to reduce hedgehog density by about 30%, which may affect the survival probability of local populations. (C) 2000 Elsevier Science Ltd. All rights reserved.	Vereniging Zoogdierkunde Zoogdierbescherming, NL-6811 LJ Arnhem, Netherlands; DLO, IBN, Inst Forestry & Nat Res, NL-6700 AA Wageningen, Netherlands	Huijser, MP (reprint author), Res Inst Anim Husb PV Lelystad, POB 2176, NL-8203 AD Lelystad, Netherlands.	marcel.p.huijser@bigfoot.com	Huijser, Marcel/B-5048-2015		2	67	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	http://www.elsevier.com	0006-3207		BIOL CONSERV	Biol. Conserv.	2000	AUG	95	1				111	116	6	10.1016/S0006-3207(00)00006-9	320KM	CCC:000087400400011					2019-04-10
J	Schieck, JHobson, KA	Schieck, J; Hobson, KA		Bird communities associated with live residual tree patches within cut blocks and burned habitat in mixedwood boreal forests	CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences		FRAGMENTATION, DIVERSITY, SUCCESS, ALBERTA, OREGON, CANADA	By retaining patches of trees in cut blocks, managers expect to retain some forest birds and create bird communities more similar to those found after fires. We surveyed birds from a range of patch sizes (1 to > 3000 live residual trees), at four ages (2, 15, 30, 60 years), following two disturbance types (harvest, fire) in mixedwood boreal forest. Bird communities varied among patch sizes, forest ages, and disturbance types. Immediately post-disturbance, bird communities from large patches (> 100 residual trees) were more similar to those from old forest than were communities from small patches ( less than or equal to 10 residual trees). Birds that nest or forage in open or riparian habitats had highest densities in small patches 2 years post-harvest, whereas birds that nest in large snags had highest densities in small patches 2 years post-fire. Throughout the chronosequence following both disturbance types, birds from small patches became more similar to those from old forest. Birds that nest and forage in small trees and shrubs were common 15 and 30 years post-disturbance, and generalist forest birds were common 60 years post-disturbance. Birds associated with old forest were present in all patch sizes 15, 30, and 60 years post-disturbance, although larger patches had higher densities of these species.	Alberta Res Council, Wildlife Ecol, Forest Resources, Vegreville, AB T9C 1T4, Canada; Alberta Res Council, Nat Resource Serv, Vegreville, AB T9C 1T4, Canada; Prairie & No Wildlife Res Ctr, Canadian Wildlife Serv, Saskatoon, SK S7N 0X4, Canada	Schieck, J (reprint author), Alberta Res Council, Wildlife Ecol, Forest Resources, Vegreville, AB T9C 1T4, Canada.	jims@arc.ab.ca			0	13	NATL RESEARCH COUNCIL CANADA-N R C RESEARCH PRESS	OTTAWA	BUILDING M 55, OTTAWA, ON K1A 0R6, CANADA	http://pubs.nrc-cnrc.gc.ca	0045-5067		CAN J FOREST RES	Can. J. For. Res.-Rev. Can. Rech. For.	2000	AUG	30	8				1281	1295	15	10.1139/cjfr-30-8-1281	348ZQ	CCC:000089017000011					2019-04-10
J	Lindenmayer, DBMargules, CRBotkin, DB	Lindenmayer, DB; Margules, CR; Botkin, DB		Indicators of biodiversity for ecologically sustainable forest management	CONSERVATION BIOLOGY			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology		SOUTH-EASTERN AUSTRALIA, MONTANE ASH FORESTS, ARBOREAL MARSUPIALS, SOUTHEASTERN AUSTRALIA, HABITAT FRAGMENTATION, LANDSCAPE STRUCTURE, SPECIES-DIVERSITY, CENTRAL HIGHLANDS, EUCALYPT FORESTS, PATCH-OCCUPANCY	The conservation of biological diversity has become one of the important goals of managing forests in an ecologically sustainable way. Ecologists and forest resource managers need measures to judge the success or failure of management regimes designed to sustain biological diversity. The relationships between potential indicator species and total biodiversity are not well established. Carefully designed studies are required to test relationships between the presence and abundance of potential indicator species and other taxa and the maintenance of critical ecosystem processes in forests. Other indicators of biological diversity in forests, in addition or as alternatives to indicator species, include what we call structure-based indicators. These are stand-level and landscape-level (spatial) features of forests such as stand structural complexity and plant species composition, connectivity, and heterogeneity. Although the adoption of practices to sustain (or recreate) key characteristics of forest ecosystems appear intuitively sensible and broadly consistent with current knowledge, information is lacking to determine whether such stand- and landscape-level features of forests will serve as successful indices of (and help conserve) biodiversity. Given our limited knowledge of both indicator species and structure-based indicators, we advocate the following four approaches to enhance biodiversity conservation in forests: (1) establish biodiversity priority areas (e.g., reserves) managed primarily for the conservation of biological diversity; (2) within production forests, apply structure-based indicators including structural complexity, connectivity, and heterogeneity; (3) using multiple conservation strategies at multiple spatial scales, spread out risk in wood production forests; and (4) adopt an adaptive management approach to test the validity of structure-based indices of biological diversity by treating management practices as experiments. These approaches would aim to provide new knowledge to managers and improve the effectiveness of current management strategies.	Australian Natl Univ, Ctr Resource & Environm Studies, Canberra, ACT 0200, Australia; Australian Natl Univ, Dept Geog, Canberra, ACT 0200, Australia; CSIRO, Div Wildlife & Ecol, Canberra, ACT 2601, Australia; George Mason Univ, Fairfax, VA 22202 USA; Ctr Study Environm, Santa Barbara, CA 93160 USA	Lindenmayer, DB (reprint author), Australian Natl Univ, Ctr Resource & Environm Studies, Canberra, ACT 0200, Australia.	davidl@cres.anu.edu.au; chris.margules@dwe.csiro.au; dbotkin@silcom.com	Margules, Chris/F-4605-2012; Lindenmayer, David/P-7183-2017	Lindenmayer, David/0000-0002-4766-4088	13	271	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	http://www.wiley.com/WileyCDA/	0888-8892		CONSERV BIOL	Conserv. Biol.	2000	AUG	14	4				941	950	10	10.1046/j.1523-1739.2000.98533.x	338UV	CCC:000088442400006					2019-04-10
J	Okland, RH	Okland, RH		Understorey vegetation development in North Finnish Picea forests after disturbance: re-analysis of Siren's data	JOURNAL OF VEGETATION SCIENCE			English	Review	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences	boreal coniferous forest, Detrended Correspondence Analysis, Finland, Hylocomium-Myrtillus Type, Principal Component Analysis, understorey vegetation	SOUTHERN BOREAL FOREST, CANONICAL CORRESPONDENCE-ANALYSIS, MOSS HYLOCOMIUM SPLENDENS, GROWTH SPRUCE FOREST, ENVIRONMENT RELATIONSHIPS, ECOLOGICAL GRADIENTS, CONIFEROUS FORESTS, POPULATION BIOLOGY, PERMANENT PLOTS, ANNOTATED LIST	Siren (1955) studied understorey species composition, tree stand properties and humus-layer thickness in 64 unlogged forest stands on topographically and pedologically comparable sites. The stands were of even age (6 - 300 yr), stocked with the first or second tree generation after wildfire. The view of Siren and several authors after him, that the vegetation of old-growth boreal Picea forests is homogeneous on a broad scale. was examined by applying, in parallel, the partial variants of two ordination methods (DCA and PCA) to Siren's vegetation data. Two main vegetation gradients were found: a major gradient running from recently burnt plots with prominence of pioneer species to plots with stand age > 100 yr, a well stocked tree layer and a thick humus layer, dominance of feather-mosses and ample occurrence of shade-tolerant as well as light-preferring vascular plant species, and a second gradient along which first- and second-generation plots segregate. The more prominent element of Betula trees in first- than in second-generation stands < 100 yr contributed to the latter. A minor third gradient related to humus-layer thickness was recovered by partial DCA only. The main vegetation gradient reappeared in separate ordinations of data from 47 mature forest stands (> 100 yr), but without being correlated with forest age. Variation among mature-forest stands in the importance of pioneer species is considered mainly to be brought about by fine-scale disturbance processes such as tree uprooting. Increasing importance of factors operating on within-stand scales [development of a varied gap structure and stronger gradients in tree influence (radiation at ground level), soil moisture, soil depth and nutrient availability] with time is also reflected in the second and third mature-forest ordination axes. Possible implications of the results for conservation of biological diversity and monitoring of changes in boreal forests are discussed.	Univ Oslo, Bot Museum, N-0562 Oslo, Norway	Univ Oslo, Bot Museum, Sarsgt 1, N-0562 Oslo, Norway.	r.h.okland@toyen.uio.no			2	6	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	http://www.wiley.com/WileyCDA/	1100-9233		J VEG SCI	J. Veg. Sci.	2000	AUG	11	4				533	546	14	10.2307/3246583	365GA	CCC:000089941400008					2019-04-10
J	Wardell-Johnson, GWilliams, M	Wardell-Johnson, G; Williams, M		Edges and gaps in mature karri forest, south-western Australia: logging effects on bird species abundance and diversity.	FOREST ECOLOGY AND MANAGEMENT			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences	bird abundance, diversity, karri forest, logging impact, BACI design, edge effect, overstorey flowering, regeneration, mature forest, remnants, point-count	COMMUNITIES, POPULATIONS, LANDSCAPES, DYNAMICS, TIME	The impact of logging operations on bird species abundance and diversity was studied over an eight-year period using a variable-circular plot bird survey procedure and a Before-After-Control-Impact (BACI) design in karri (Eucalyptus diversicolor) forest in south-western Australia. The magnitude and spatial extent of impact was assessed from sample points in five bands parallel to the edge between clearfelled areas and mature forest (unburnt-forest, burnt-forest, forest-edge, gap-edge and gap). A total of 24 748 birds of 53 species were detected within 30 m of the observer during the study. Bird species abundance, and diversity, were similar in the five bands prior to treatment, and observed differences could be attributed to spatial patterns of flowering in the overstorey. Following logging, 19 of the 40 species that were detected more than five times showed changes in relative abundance (including both, increases and decreases) in one or more bands. Gaps showed the greatest number of significant changes (15) and these were typically of the greatest magnitude over the four years studied post-treatment. Gap-edges showed fewer changes (six), while both, the burnt-forest (three) and forest-edge (nil) bands showed few changes in relative abundance. Both, the number of species detected (for a given sampling effort), and species diversity declined in gap and gap-edge bands following logging. Nevertheless, variation in bird counts between successive seasons and years necessitates considerable replication before changes can be reliably assigned to disturbance impacts. In addition, the long period before maturation of the overstorey suggests that me local impact of logging and burning is likely to extend well beyond the life of experimental studies. Our results support the implementation of a well-dispersed system of retained mature forest along road, river and stream zones within the regeneration mosaic. (C) 2000 Elsevier Science B.V. All rights reserved.	CALMSci, Dept Conservat & Land Management, Wanneroo, WA 6065, Australia; CALMSci, Dept Conservat & Land Management, Como, WA 6152, Australia	Wardell-Johnson, G (reprint author), Griffith Univ, Australian Sch Environm Studies, Nathan, Qld 4111, Australia.	g.wardell-johnson@mailbox.gu.edu.au			2	24	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	http://www.elsevier.com	0378-1127		FOREST ECOL MANAG	For. Ecol. Manage.	2000	JUN	131	1-3				1	21	21	10.1016/S0378-1127(99)00197-8	320XU	CCC:000087426800001					2019-04-10
J	Passell, HD	Passell, HD		Recovery of bird species in minimally restored Indonesian tin strip mines	RESTORATION ECOLOGY			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	Indonesia, birds, mining restoration, tropical restoration, Acacia mangium, species richness, individual abundance, species diversity	ECOLOGICAL RESTORATION, FOREST	Bird species richness and individual abundances were recorded in old, unrestored tin strip mine plots, in mined plots restored 1, 2, and 3 years before the study, and in adjacent, unmined, natural secondary forest plots on the 11,340-km(2) Indonesian island of Bangka (2 degrees S, 106 degrees E). The objective was to assess the ecological recovery of unrestored and minimally restored mine plots compared with surrounding reference forest. Unrestored mines had not been mined or used for any other purpose for 14-30 years; plots in their first, second, and third year since restoration were old mines planted with Acacia mangium (Leguminosae) at a density of 400 trees/ha. Natural secondary forest plots 20 or more years since the last disturbance were immediately adjacent to both unrestored and restored plots. Bird surveys on 4-ha plots were performed during the 1995 breeding season. A comparison of data from unrestored plots of widely varying ages showed no significant differences among them for species richness, diversity (Shannon-Wiener index, H'), or individual abundance, indicating that little natural bird community recovery had occurred over time in the plots. However, increases did occur in restored sites over only 3 years for both species richness (r(2) = 0.29, p = 0.04) and diversity (r(2) = 0.45, p = 0.009). All values for third-year restored plots, however, were still significantly lower than corresponding values for adjacent natural secondary forest plots. The quick return of bird activity on the plots after minimal efforts at restoration supports the idea that simple, inexpensive restoration can be effective for "jump starting" degraded systems at large scales. Such a restoration strategy might be of particular value for degraded land in developing nations, where scientific, professional, and financial resources might be in short supply. Using this strategy, a small number of restoration professionals could mobilize the labor of many local people in many areas, serving to both improve ecological systems and to educate and engage local populations in restoration and conservation projects.	Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA	Univ New Mexico, Dept Biol, Castetter Hall, Albuquerque, NM 87131 USA.				1	18	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	http://www.wiley.com/WileyCDA/	1061-2971		RESTOR ECOL	Restor. Ecol.	2000	JUN	8	2				112	118	7	10.1046/j.1526-100x.2000.80017.x	319VH	CCC:000087363200002					2019-04-10
J	Fuller, RJ	Fuller, RJ		Influence of treefall gaps on distributions of breeding birds within interior old-growth stands in Bialowieza Forest, Poland	CONDOR			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology	Bialowieza Forest, community structure, forest dynamics, old-growth, tree-fall gaps	FALLEN DEAD WOOD, VEGETATION, MANAGEMENT, ABUNDANCE, MIGRANT, BRITAIN, COPPICE	Breeding birds were counted using point counts at 50 treefall gaps and 50 closed-canopy sites within one of the largest tracts of old-growth forest in Europe. Numbers of species and individuals were slightly, but significantly, higher at gaps. Overall bird species composition differed substantially at gaps and non-gaps. Dunnock (Prunella modularis), Blackcap (Sylvia atricapilla), and Chiffchaff (Phylloscopus collybita) were significantly more abundant at gaps. Wood Warbler (Phyloscopus sibilatrix) and Red-breasted Flycatcher (Ficedula parva) were significantly more abundant at non-gaps. Warblers (Sylviidae), ground insectivores, ground nesters, and short-distance migrants were significantly more abundant at gaps, but no species groups were more abundant at non-gaps. Eight species breeding in forest edges and young plantations in eastern Poland were not recorded in natural treefall gaps. The proportion of tropical migrant passerines was considerably higher in closed-canopy stands (0.47) than at gaps (0.29), which contrasts with the situation in most managed European forests where the highest proportions of tropical migrants typically occur in young-growth forests.	British Trust Ornithol, Thetford 1P24 2PU, Norfolk, England	Fuller, RJ (reprint author), British Trust Ornithol, Nunnery, Thetford 1P24 2PU, Norfolk, England.	rob.fuller@bto.org			2	16	COOPER ORNITHOLOGICAL SOC	LAWRENCE	ORNITHOLOGICAL SOC NORTH AMER PO BOX 1897, LAWRENCE, KS 66044-8897 USA		0010-5422		CONDOR	Condor	2000	MAY	102	2				267	274	8	10.1650/0010-5422(2000)102[0267:IOTGOD]2.0.CO;2	315VF	CCC:000087133100003					2019-04-10
J	Fay, PACarlisle, JDKnapp, AKBlair, JMCollins, SL	Fay, PA; Carlisle, JD; Knapp, AK; Blair, JM; Collins, SL		Altering rainfall timing and quantity in a mesic grassland ecosystem: Design and performance of rainfall manipulation shelters	ECOSYSTEMS			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	climate change, precipitation patterns, rainout shelters, grasslands, soil moisture, net primary production, floristic diversity, life histories, Konza Prairie, long-term research	CENTRAL NORTH-AMERICA, TALLGRASS PRAIRIE, SOIL-MOISTURE, PRECIPITATION, FIRE, DETERMINANTS, RESPONSES, NITROGEN, CLIMATE, WATER	Global climate change is predicted to alter growing season rainfall patterns, potentially reducing total amounts of growing season precipitation and redistributing rainfall into fewer but larger individual events. Such changes may affect numerous soil, plant, and ecosystem properties in grasslands and ultimately impact their productivity and biological diversity. Rainout shelters are useful tools for experimental manipulations of rainfall patterns, and permanent fixed-location shelters were established in 1997 to conduct the Rainfall Manipulation Plot study in a mesic tallgrass prairie ecosystem in northeastern Kansas. Twelve 9 x 14-m fixed-location rainfall manipulation shelters were constructed to impose factorial combinations of 30% reduced rainfall quantity and 50% greater interrainfall dry periods on 6 x 6-m plots, to examine how altered rainfall regimes may affect plant species composition, nutrient cycling, and above- and belowground plant growth dynamics. The shelters provided complete control of growing season rainfall patterns, whereas effects on photosynthetic photon flux density, nighttime net radiation, and soil temperature generally were comparable to other similar shelter designs. Soil and plant responses to the first growing season of rainfall manipulations (1998) suggested that the interval between rainfall events may be a primary driver in grassland ecosystem responses to altered rainfall patterns. Aboveground net primary productivity, soil CO(2) flux, and flowering duration were reduced by the increased interrainfall intervals and were mostly unaffected by reduced rainfall quantity. The timing of rainfall events and resulting temporal patterns of soil moisture relative to critical times for microbial activity, biomass accumulation, plant life histories, and other ecological properties may regulate longer-term responses to altered rainfall patterns.	Kansas State Univ, Div Biol, Manhattan, KS 66506 USA; Natl Sci Fdn, Div Environm Biol, Arlington, VA 22230 USA	Fay, PA (reprint author), Kansas State Univ, Div Biol, Ackert Hall, Manhattan, KS 66506 USA.	fay@ksu.edu	Blair, John/I-4082-2014; Young, Kristina/M-3069-2014; Knapp, Alan/A-2931-2008; Collins, Scott/P-7742-2014; Fay, Philip/I-1853-2012	Blair, John/0000-0003-0072-0721; Collins, Scott/0000-0002-0193-2892; Fay, Philip/0000-0002-8291-6316	10	137	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	http://www.springeronline.com	1432-9840		ECOSYSTEMS	Ecosystems	2000	MAY-JUN	3	3				308	319	12	10.1007/s100210000028	327CB	CCC:000087774400008		Green Published			2019-04-10
J	Boncina, A	Boncina, A		Comparison of structure and biodiversity in the Rajhenav virgin forest remnant and managed forest in the Dinaric region of Slovenia	GLOBAL ECOLOGY AND BIOGEOGRAPHY			English	Letter	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	bird-species diversity, forest structure, managed forest, patch pattern, plant diversity, Slovenia, virgin forest remnant		Comparisons are made between a virgin forest remnant (primeval forest) and a lightly managed (near-to-nature) forest with regard to horizontal forest structures, the structure of forest stands, and the diversity of plant and bird species. In the virgin forest remnant the proportion of canopy gaps is smaller, there are no stands in the developmental phase of a pole stand (10 < cm d.b.h. < 30 cm), and both the growing stock and the proportion of less vigorous trees are considerably greater. In addition, there is a higher percentage of dead trees, a smaller proportion of minor tree species and a considerably lower diversity of plants. The diversity of bird species is similar for each forest type, but rare bird species are confined to the virgin forest remnant. The biological differences between the two types of forest have led to changes in the physical site conditions. The results of the research are valuable in assessing the consequences of near-to-nature forest management.	Univ Ljubljana, Biotech Fac, Dept Forestry & Renewable Forest Resources, Ljubljana 1000, Slovenia	Boncina, A (reprint author), Univ Ljubljana, Biotech Fac, Dept Forestry & Renewable Forest Resources, Vecna Pot 83, Ljubljana 1000, Slovenia.	andrej.boncina@uni-lj.si			0	15	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	http://www.wiley.com/WileyCDA/	1466-822X		GLOBAL ECOL BIOGEOGR	Glob. Ecol. Biogeogr.	2000	MAY	9	3				201	211	11	10.1046/j.1365-2699.2000.00155.x	331NA	CCC:000088024100002					2019-04-10
J	Collins, SL	Collins, SL		Disturbance frequency and community stability in native tallgrass prairie	AMERICAN NATURALIST			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ENVIRONMENT/ECOLOGY	Environmental Sciences & Ecology	community dynamics, community stability disturbance, fire, tallgrass prairie, temporal variability	TRANSIENT MAXIMA HYPOTHESIS, PATCH DYNAMICS, INTERMEDIATE DISTURBANCE, NATURAL DISTURBANCE, ECOSYSTEM PROCESSES, PLANT-COMMUNITIES, HABITAT STRUCTURE, URINE DEPOSITION, FIRE, BIODIVERSITY	Ecological communities are spatially and temporally variable in response to a variety of biotic and abiotic forces. It is not always cleat, however, if spatial and temporal variability leads to instability in communities. Instability may result from strong biotic interactions or from stochastic processes acting on small populations. I used 10-15 yr of annual data from the Konza Prairie Long-Term Ecological Research site to examine whether plant, breeding bird, grasshopper, and small mammal communities in tallgrass prairie exhibit stability or directional change in response to different experimentally induced fire frequencies. Based on ordination and ANOVA, plant and grasshopper communities on annually burned sites differed significantly from plant and grasshopper communities on less frequently burned sites. Breeding birds and small mammals differed among sites as well, but these differences were not clearly related to disturbance frequency A modified time series analysis indicated that plant communities were undergoing directional change (unstable) on all watersheds, regardless of fire frequency. Contrary to expectations, directional change was greatest on the annually burned sites and lowest on the infrequently burned sites. Unlike the plant communities, breeding bird. grasshopper, and small mammal communities were temporally stable, despite high-compositional variability from 1 yr to the next. Stability among the consumer communities within these dynamic plant communities occurs because three-dimensional vegetation structure does not change over time, despite changes in plant species composition. Evidence suggests that instability in the plant community results from strong biotic interactions among temporally persistent core species and stochastic dynamics among infrequent satellite species. Overall, community stability cannot be assessed if the pattern of temporal dynamics is unknown. Long-term empirical studies of different taxa under different disturbance regimes are needed to determine over what time frames and spatial scales communities may be stable. Such studies are essential for the development of generalities regarding the relationship between disturbance frequency and community stability in terrestrial and aquatic systems.	Univ Maryland, Dept Zool, College Pk, MD 20742 USA; Kansas State Univ, Div Biol, Manhattan, KS 66506 USA	Collins, SL (reprint author), Natl Sci Fdn, Div Environm Biol, 4201 Wilson Blvd, Arlington, VA 22230 USA.	scollins@nsf.gov	Collins, Scott/P-7742-2014	Collins, Scott/0000-0002-0193-2892	9	109	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	http://www.journals.uchicago.edu/	0003-0147		AM NAT	Am. Nat.	2000	MAR	155	3				311	325	15	10.1086/303326	303UW	CCC:000086444100002	10718728				2019-04-10
J	Klop, ECurio, ELastimoza, LL	Klop, E; Curio, E; Lastimoza, LL		Breeding biology, nest site characteristics and nest spacing of the Visayan Tarictic Hornbill Penelopides panini panini on Panay, Philippines	BIRD CONSERVATION INTERNATIONAL			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	ANIMAL SCIENCES	Zoology			Monitoring of nests of the Visayan Tarictic Hornbill Penelopides panini panini on the Philippine island of Panay revealed thus far undescribed information on the breeding biology of this species. Females occupied nest holes in March-April, after which two or three eggs are laid. Although cooperative breeding is suspected for the genus, at two nests no helpers were recorded. Nest-concealment behaviour was observed in the adult male. After a nestling period of 55-58 days, the adult female and one juvenile left the nest simultaneously. Immature birds resemble their respective sex. Nest site characteristics of 24 nests of the Tarictic Hornbill and two of the Writhed-billed Hornbill Aceros waldeni, respectively, were recorded on Mt Balabag, Panay Mountain Range. Tarictic Hornbill nests were situated in living as well as dead trees, at an average height of 11 m. Cavity compass direction was uniformly distributed around the circle. Nests are aggregated within the habitat, with a mean nearest-neighbour distance of 190 m. Writhed-billed Hornbills may require larger trees for nesting than Tarictic Hornbills. Nest density was calculated to be around three Tarictic Hornbill nests and 0.2-0.3 Writhed-billed Hornbill nests per square kilometre. Given a total amount of suitable hornbill habitat on Panay of 225-450 km(2), about 750-1,000 Tarictic Hornbill breeding pairs and 60-100 Writhed-billed Hornbill breeding pairs may remain on Panay.	Ruhr Univ Bochum, Fac Biol, Germay Conservat Biol Unit, D-44780 Bochum, Germany; W Visayas State Univ, Supply Off, Iloilo, Philippines	Klop, E (reprint author), Oostercluft 149, NL-8332 DC Steenwijk, Netherlands.				0	5	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	http://www.cambridge.org	0959-2709		BIRD CONSERV INT	Bird Conserv. Int.	2000	MAR	10	1				17	27	11	10.1017/S0959270900000022	297TN	CCC:000086098900002		Bronze			2019-04-10
J	Peltzer, DABast, MLWilson, SDGerry, AK	Peltzer, DA; Bast, ML; Wilson, SD; Gerry, AK		Plant diversity and tree responses following contrasting disturbances in boreal forest	FOREST ECOLOGY AND MANAGEMENT			English	Article	Agriculture, Biology & Environmental Sciences (ABES)	PLANT SCIENCES	Plant Sciences	boreal forest, disturbance, diversity, growth, management, Picea, Populus, tree	SPECIES-DIVERSITY, BIOLOGICAL DIVERSITY, SITE PREPARATION, MANAGED FORESTS, SOIL PROPERTIES, BIODIVERSITY, VEGETATION, PATTERNS, FIRE, REGENERATION	We determined the abundance and diversity of vascular plants in seven types of disturbance in mixed-wood boreal forest. Disturbance treatments included wildfire, natural regeneration after harvest and several methods of silvicultural site preparation. Relative to undisturbed forest, all disturbance treatments increased plant diversity to about the same extent. The abundance of plant growth-forms differed significantly between disturbance treatments. Silvicultural treatments involving soil disturbance (disk-trenching, drum-chopping and blading) had higher cover of grasses and annual forbs; naturally regenerated and Bracke-cultivated treatments contained more perennial forbs and shrubs. Thus, different post-disturbance plant communities established following contrasting types of disturbance. Plant community biomass and tree growth varied among disturbance treatments. Shoot mass of aspen (Populus tremuloides Michx.) and the root mass of all species declined significantly with increasing soil disturbance intensity. Aspen and white spruce (Picea glauca (Moench) Voss) differed in their response to disturbance. Aspen growth was similar among disturbance treatments. In contrast, aspen density was significantly lower in disk-trenched and bladed treatments than in burned or naturally regenerated treatments, and aspen basal area was significantly lower only in drum-chopped treatments. White spruce grew fastest in drum-chopped sites. Burned treatments had the highest recruitment of volunteer spruce seedlings (up to 3200 ha(-1)), but not significantly higher than in other disturbance treatments. Taken together these results suggest that the most intensive silvicultural treatments had the expected effects of reducing aspen abundance and increasing the growth of spruce, but also contained more grasses and forbs and had lower total root mass than burned or naturally regenerating sites. Further work is needed to examine long-term productivity and the persistence of both native and persistent weedy species following contrasting types of disturbance. (C) 2000 Elsevier Science B.V. All rights reserved.	Univ Regina, Dept Biol, Regina, SK S4S 0A2, Canada	Peltzer, DA (reprint author), Univ Regina, Dept Biol, Regina, SK S4S 0A2, Canada.	duane.peltzer@uregina.ca	Peltzer, Duane/A-9463-2009; Wilson, Scott/D-6923-2011	Peltzer, Duane/0000-0001-7724-3738; 	2	51	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	http://www.elsevier.com	0378-1127		FOREST ECOL MANAG	For. Ecol. Manage.	2000	MAR	127	1-3				191	203	13	10.1016/S0378-1127(99)00130-9	282EZ	CCC:000085205000017					2019-04-10
